mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,flux_mean,contrast_b1,contrast_b2,contrast_b3,contrast_b4,contrast_b5,contrast_b6,contrast_b7,onset_mean,onset_std,onset_max,onset_sum,attack_time,attack_slope,hpi_ratio,label,filename
-483.44565,249.69916,39.015472,15.572358,5.5030956,5.977251,10.599061,11.558064,9.533864,5.1437826,3.5166302,3.2942677,4.3261228,4.557208,3.7841494,2.9138541,2.1534448,2.2220383,2.4507434,2.4572058,0.3019609547314319,0.025554729482318756,0.003164917883211679,74.78597456048713,111.00753490620346,112.85284557481752,1.5181643e-08,0.07656947,14.953070460715026,7.848303230381921,11.14305005205717,25.375160032501373,20.4784495589379,15.81453087830568,11.15490397474431,0.20694877,0.16929314,1.4357818,28.351982,0.005804988662131519,1093.3462036773562,0.0484812195187058,Bass,VS Short 808 - Komsu Cildirtan [C] @erosennbeats.wav
-452.5803,111.6583,51.863914,31.459017,22.702206,21.222382,15.684891,16.513828,13.0566845,12.413303,8.095251,10.59989,6.75304,8.383323,5.703761,6.9270496,3.802531,5.969222,2.7713077,4.897426,0.20544227138741342,0.10793061759227215,0.005905548167848699,64.9390142473594,181.31228368305008,86.33643617021276,1.8314972e-07,0.0685098,20.78081606814634,8.112676306491664,11.982992203694643,14.60417760098667,13.696026354851387,13.71020934052679,32.442077226048426,0.1788097,0.19253936,1.181128,75.636505,0.023219954648526078,759.2899488285184,0.002430295022655086,Bass,29808 - extended clip.wav
-190.89537,36.713715,12.512449,13.899001,6.4101524,8.574266,5.2717915,8.481797,4.7908955,5.910681,0.5720483,3.755066,2.684958,9.370314,7.177451,8.247714,3.9768384,1.344219,-5.9498982,-3.3508043,0.1862249973863433,0.07901897564918499,0.07044813368055555,1740.2233609735622,2285.625314596295,3064.29443359375,0.026002383,0.14887239,20.99906416775293,12.339265456266263,17.12222771060059,16.555581282398403,15.093410446751225,14.528487331654274,44.91812171556358,0.806345,1.4778553,9.390232,87.08526,0.0,0.0,0.05719439793731298,Bass,SOLTAN_MR_bass_shot_shot_circle _D.wav
-393.58914,109.76786,17.377829,31.231184,13.856928,18.123684,8.630889,12.3306875,6.4371915,9.601747,5.080671,8.274842,4.547267,6.0794644,0.7158801,1.7380689,-1.429723,2.559827,1.5646679,4.4297915,0.09011434845860204,0.07506154564163706,0.0044048160105315945,149.7629748134139,469.6852474790845,162.0497723639669,2.1173457e-05,0.009640397,17.682527366305308,13.332165568264683,12.740651844284539,15.347326210909985,14.42073990895286,16.27550981580146,38.40180189189646,0.19957186,0.27546063,6.383691,198.97314,0.0,0.0,0.019953116707524837,Bass,808 Urban 12 E.wav
-582.66425,-12.809494,6.6508145,4.3447833,1.0418502,3.4904137,0.46208563,2.6913037,-0.019903667,2.7771275,-0.65876865,2.8019335,-0.58031243,2.5767643,-0.6574792,2.4424808,-0.9355709,2.5687969,-0.65390307,1.9523383,0.026043956762431646,0.0882490640418849,0.5386594610699152,5593.770400161818,2458.98872061354,8322.78374106197,0.32380867,0.0033780143,11.161027327866133,7.908091805010248,10.427443968516277,12.13892254850797,12.713310787978582,14.130162090898933,37.5090171897589,0.012759514,0.096971445,2.1020973,15.056227,0.0,0.0,0.014243842456880918,Bass,S-X_808PARADISE_CLEAN_009.wav
-410.83148,148.84848,29.10919,29.569239,16.103624,21.517382,-0.9038843,10.108752,-9.45149,5.4699,-9.512115,1.8316057,-7.101068,-0.66649723,-3.3282092,-1.3285445,-0.12223314,-1.8559395,1.3054111,-0.48464388,0.05702068173765622,0.03529236544178022,0.014448768587360595,225.26544817797182,318.9815789208984,324.19878310873605,2.1635868e-05,0.036012717,13.992814172164286,10.61628032010028,21.261019051835554,16.232309193787422,17.49649720675918,15.589198975305631,38.63478438670895,0.3604617,0.24058245,1.5163502,96.9642,0.0,0.0,0.0966088825460627,Bass,VS Drill 808 - Raphael [C] @erosennbeats.wav
-516.23254,205.14638,0.25087178,25.708788,11.449691,14.308941,13.146346,8.822528,11.034251,5.489964,4.9968038,3.8168597,4.1436768,4.180028,0.52697074,-0.47226998,-0.08532251,0.3665976,-0.4385609,-1.6479523,0.17029119720379218,0.08731181791482727,0.07635310622496662,823.2951416995455,534.1234016770934,1393.5346086448599,0.14077288,0.033775415,9.356919480907655,12.586581912622476,13.942776864310488,17.37143242571018,20.638773684733646,21.49906091169901,12.562923684577358,0.1792421,0.13257465,1.609514,134.25233,0.0,0.0,0.000416287044743522,Bass,VS Drill 808 - Leonardo [C] @erosennbeats.wav
-447.50015,17.223946,23.281523,22.554728,21.025454,11.766917,10.642629,9.360105,6.541683,9.384976,1.2869438,5.0136876,3.1962364,6.783488,2.4389918,5.933733,0.8423137,5.2880216,3.099121,3.254781,0.07259767846232928,0.05318762306876233,0.01628503847361809,802.2244882998531,1643.3749156731412,980.9510197471734,0.20302415,0.016704153,21.26515826262932,11.211881413890369,14.131787950511846,13.329551974288341,13.75332639432254,15.297434095273385,41.265320410582106,0.47742635,0.50909126,5.0100417,190.01569,0.0,0.0,0.0016692992751186453,Bass,[slippery] birky 808.wav
-223.51642,95.21343,-11.747363,19.930004,-1.2677288,6.3055196,1.356818,5.395318,2.000125,6.82529,0.15978493,2.3201556,-1.2348053,2.3835442,1.0482482,3.6911042,-2.2102654,0.15055016,-2.1382391,0.26194054,0.07910576570358611,0.017646278024983475,0.06164653361344538,1153.257918084799,1188.2969978997398,2134.139476102941,0.010362116,0.09727889,13.250369859486828,9.589741537499055,12.639999582951612,15.278153560615117,14.369655750875486,17.765920365044952,43.692456767590656,0.8730368,1.9663305,14.953491,103.89138,0.005804988662131519,792.2836124897003,0.2740759464933616,Bass,Bass_Hit_E_8.wav
-357.16846,113.79844,35.254795,41.017857,9.290543,10.595293,7.8767557,14.733004,4.609299,6.535523,6.447028,5.3409066,4.8616867,6.102436,3.6653843,7.842296,1.9372833,5.788828,0.23297392,6.0215497,0.2511227019767313,0.10347627184241578,0.003083639705882353,75.04755539516802,277.487554608777,97.5834099264706,1.3827619e-07,0.052225746,17.2333386994751,7.196474474054176,12.209753500860629,16.903390641853733,11.991018740248144,13.786310223718397,33.832407787582994,0.3149422,0.2560751,1.7261322,133.85043,0.029024943310657598,50.09070362895727,0.007291826528788846,Bass,PG ANOMALY 808 - Swerve - C.wav
-494.78702,26.379711,65.410614,35.485214,26.265265,32.965775,8.996203,24.796122,7.544811,14.719869,6.336421,7.4609246,5.2679553,4.7181606,3.492999,5.660493,1.440311,3.532729,-0.21071684,3.4307582,0.10929629761628128,0.12306348567954736,0.0032082680250783697,254.33724000201371,1029.314449082437,230.79003600117554,0.055311557,0.03201426,20.184195907671253,15.931504215021414,14.238181519840943,13.169424097575275,12.703606996498555,18.81262120242482,39.9652549125944,0.12220226,0.29116863,3.703168,38.98252,0.0,0.0,0.023899479476170674,Bass,808 (4).wav
-626.2186,46.555336,39.860004,27.712328,17.991854,15.564888,12.836905,13.2951355,9.245879,9.693877,6.8565826,6.5675445,3.504451,4.966686,3.4098709,4.4187946,2.416552,3.3804553,1.1532353,2.5814774,0.13037991296672546,0.15498263088004915,0.010574037665562913,158.12486072550206,277.0273212586802,293.6216240687086,0.37585196,0.011762096,19.764074661355064,13.724409897158512,13.2709611880413,14.053201933876,12.778945828933805,13.141942184195273,24.243068795775354,0.067070864,0.31430396,5.0605116,40.510803,0.0,0.0,0.014001710703375459,Bass,808 (21).wav
-401.05014,132.35652,16.15827,28.306427,18.751938,19.864355,11.58629,9.922355,9.342395,11.96733,4.312079,5.0902805,3.1623874,8.096914,4.6739025,4.526621,0.82902116,3.353697,0.7845101,2.0100589,0.1669933940833514,0.11461292694768445,0.004464741625816993,67.77741204378616,206.5597557898882,88.59576056985294,1.9925287e-07,0.034214202,16.4276507029109,9.183645318252358,12.36416295388879,14.957642975534041,19.138396558118902,16.181778740481207,33.395041611898286,0.19996198,0.17607495,1.4799242,61.188366,0.0,0.0,0.06475683493284332,Bass,Barragini - Deagle (808).wav
-354.7358,132.5144,-14.488562,39.682796,19.150076,18.91891,10.827626,10.932318,8.98729,12.110092,3.7497125,6.322805,2.8333054,7.9239945,3.8395529,3.5173516,0.30973274,3.0267293,0.77541393,1.6377901,0.2151131533823289,0.13134125439294786,0.003144392730496454,94.84110424626955,298.26274044693844,107.81873337765957,2.2402328e-07,0.045449473,15.597867230828884,11.212407671083515,11.384323795711339,11.222947732288016,17.086292038132754,21.341251646182226,30.514323793013617,0.28122014,0.2536847,1.3292769,39.65204,0.0,0.0,0.1015249107775203,Bass,Barragini - M60 (808).wav
-509.54163,46.58596,34.9501,29.548004,21.419323,20.110907,14.730172,15.335397,11.262662,11.951463,8.008849,9.152938,5.8540792,7.27066,3.9257946,5.2880096,2.1391742,4.2068176,1.5898848,3.4031053,0.05912798409629878,0.08969561900992597,0.007509658896857924,692.27469097265,1440.5427555109077,1986.261486616291,0.00037825992,0.008640433,23.115169268870062,16.643353037343722,12.362992449903437,13.03816589379534,12.356167755205192,13.22121234262128,36.40724784306895,0.051224705,0.13395168,1.0788997,37.496483,0.0,0.0,0.022673605088115414,Bass,WLUB2 808 018 D.wav
-304.848,95.7257,32.674408,25.042084,8.994169,16.97101,6.4716625,5.872272,6.524956,8.438042,10.009209,-2.7992663,5.1163454,8.315936,-1.0360907,5.821185,0.38573653,7.247358,-3.6001337,7.1446285,0.2587610607902179,0.07539076409285464,0.0030403976311336716,127.32081454754086,596.0107108438791,94.65864927030456,1.6124178e-06,0.052321877,16.785204289055375,7.699888770896728,12.067810832861307,13.948551299253115,14.3729341514847,18.585584638530122,37.92561206450767,0.25643948,0.15526399,1.6875398,151.55573,0.023219954648526078,365.5521704815328,0.008596187178588325,Bass,29808 - faceplant.wav
-256.8565,62.140762,35.074673,7.57652,15.396183,10.746119,10.764709,10.061757,5.425986,9.318366,2.5278614,11.507736,0.55687803,9.664728,-2.0207036,7.0241513,-1.2487682,6.3578215,0.39039835,5.2442904,0.29673326046867,0.14705128922307936,0.004687975212895377,547.8902759575924,1843.0120276233959,230.5781677691606,5.4390326e-05,0.06149551,18.070529778267705,11.730479116859867,10.176256157517063,12.187120033608224,11.360881656109616,12.547798645613542,50.792291122036765,0.61377746,0.45090964,2.7392502,252.26254,0.0,0.0,0.00078360374558429,Bass,29808 - fur.wav
-312.34735,162.1907,-39.021687,29.761124,1.4488697,14.559054,4.706659,6.660022,4.771178,7.632305,2.722948,7.082969,2.6913958,6.0598087,2.2888343,3.2042007,-1.675076,1.3437432,-0.9844107,2.920315,0.11686180329108671,0.06948334842064317,0.008465676229508197,328.1594867859452,535.2131805931598,659.0572169569672,7.964212e-06,0.011271463,23.346391642875023,12.843177809419366,13.034976392959662,14.95917385589767,18.437447805305442,23.717993406998715,35.06583566777017,0.31689078,0.10199946,1.4494753,193.30338,0.0,0.0,0.002530052674368796,Bass,Terminator Bass [Hydrasynth] SYNTH PALACE®.wav
-451.05133,80.51868,32.62566,31.435966,21.314075,19.760078,14.063045,15.214976,9.54168,11.474724,6.8907866,8.827873,4.5749884,6.537286,2.9988701,4.791862,1.8532668,4.0251904,1.326897,3.5600772,0.03493882328668505,0.02544015388743329,0.005696075641556292,167.91082853027174,519.0647063798143,256.0454715956126,2.1041218e-05,0.01403072,19.788743872177953,14.455322998533743,12.769698569728682,13.402244337124559,13.20431694531986,14.387899180147933,40.02152845899473,0.17568812,0.26485804,4.7802157,106.11562,0.0,0.0,0.03650876322644528,Bass,Prisoner Bass [Moog One] SYNTH PALACE®.wav
-276.84872,93.737595,37.776077,24.679556,16.747738,15.493817,8.760828,9.813578,5.3159275,6.7720666,3.0453305,4.456527,1.2460947,4.3127904,1.3633102,3.1416752,0.237747,2.643648,0.10263634,2.5137537,0.3397700573585422,0.11320526751966155,0.007287900309917356,183.63496358365106,684.6862458487001,214.13079884426654,3.2364645e-05,0.15313686,13.621050429453646,10.813793122070855,12.345095745538519,13.708642985441754,13.054547316311318,13.451413836762447,39.95696770892379,0.4808583,0.3802017,4.2456236,232.73541,0.0,0.0,0.035245014761825615,Bass,PG TREMBLE 808 - Bottomless - C.wav
-314.71536,111.89706,18.187582,29.82078,13.789374,15.900744,10.580147,11.440065,5.863865,8.317437,4.0214696,6.9678974,2.5264487,5.593507,1.8825337,4.160033,1.356283,3.3246107,0.9956986,3.2991974,0.3309191851781457,0.21611774333878478,0.002975205243644068,102.46224618006546,382.19394548848703,112.95807402012711,1.2964496e-06,0.14183116,14.877415879135512,6.680926020806086,7.336360046929971,7.0938754646239355,6.7929798372582875,11.230835606906814,34.28289520087531,0.6252228,0.8877521,3.1459155,147.55258,0.06385487528344672,139.07660371200603,0.024452328054949554,Bass,808_help @visionexe [ c ].wav
-140.11423,29.949497,-5.8207235,16.057983,-1.6094089,10.657028,5.176138,8.314287,-0.27008763,7.2635155,7.1625814,5.7413454,2.473924,4.272847,0.47899547,2.8781862,1.0334957,2.588627,-0.94535,4.1692414,0.1372589648398404,0.019865356264958698,0.0896139705882353,2665.4694784331664,2597.86931497743,5592.84237132353,0.03267831,0.14128752,16.2754441338044,10.24756019925161,12.37430311002954,14.714474311874827,16.226217743583852,16.704651405178645,47.6925067535941,0.7834517,0.9605698,6.5573416,93.23075,0.6327437641723356,11.510612769479598,0.1463529608871019,Bass,Bass_Hit_E_20.wav
-220.41148,107.81661,-10.064132,24.79653,3.6645515,12.470176,2.3566084,7.8814874,0.81460613,5.4972997,1.1567231,5.780425,1.0927987,4.596171,0.833682,3.7286115,0.30619213,3.028583,0.04941164,2.7716708,0.1423105714951657,0.023168317704686827,0.009074128432080926,531.55205152429,992.3192235441196,1049.74365234375,0.00018692484,0.0576114,23.969842233854834,7.4203932090810705,10.606273673501653,10.938356401182935,13.371484493407324,17.25383907386417,45.01618102841585,0.5590475,0.47984666,4.1350546,386.8609,0.0,0.0,0.005279878992481095,Bass,MM© - Dirty Bass & Cool Ending [Fm].wav
-408.3277,165.21286,45.77356,26.754988,17.702032,19.355913,9.55044,11.955741,5.9647784,8.91163,4.716073,5.793801,0.7270927,3.54295,1.4249985,4.937345,1.1284943,3.1081624,-2.0546277,-1.0181417,0.2493435963736108,0.07591634061950048,0.008858816964285714,99.50828410603351,135.9235398451519,152.52685546875,2.143317e-06,0.093783684,10.672569219663428,12.588890660739631,17.714311058127834,19.379725975549153,19.496920196886624,14.430476812616078,26.63267189439643,0.23383601,0.16031383,1.3773198,78.5689,0.011609977324263039,515.8210203051567,0.009709348028719403,Bass,29808 - stolen.wav
-514.80493,80.41102,44.013847,31.387241,17.734947,14.695511,16.268496,12.853597,10.780755,10.864747,7.8049536,7.8700128,5.98177,7.1716633,4.296246,6.854481,4.5745153,6.4932156,3.6557138,6.23161,0.11207943437768113,0.13645804947435944,0.004041883680555556,128.03715027365706,493.3062871757645,104.45098876953125,6.204182e-05,0.012069215,26.15533432585657,9.849054717897088,11.977276371323969,15.693748454938113,13.198845375535107,14.404162615273085,28.773921002100085,0.06134257,0.0816944,0.5495209,17.66666,0.040634920634920635,150.40676146745682,0.03917373856234333,Bass,WLRH2 808 05 F.wav
-332.07935,79.05868,36.62629,28.832575,11.248142,12.297405,7.184788,8.669131,3.6627963,6.1818757,2.8308482,4.2252216,1.2759076,3.4345236,0.6633653,2.7571921,0.06482457,2.8007703,0.14797437,2.5780315,0.26364612872515514,0.19121487300901255,0.06683910472972973,1089.7801488661553,1199.8668141774176,1985.361328125,0.044323143,0.09332963,12.874002212388012,8.05356891178863,12.925289742412632,14.514160224199136,13.38466857212851,13.772294996563637,40.8921287924521,0.3783275,0.50679064,2.0939906,69.990585,0.011609977324263039,214.890350215137,0.00979937303049789,Bass,29808 - no probz.wav
-345.11084,24.675518,-4.6613398,10.043298,1.3530699,1.1933907,-6.153855,-4.755693,-4.9432163,0.8948358,-1.9652847,-0.5973185,-4.567633,0.93288004,-1.6369083,-1.9387199,-6.7802453,-5.195847,-6.0929465,-1.7619565,0.040334939162907625,0.06808346053328229,0.20498743262852404,3508.656909631488,2871.6522620322316,6985.006850513059,0.15473731,0.10321092,27.566328722735808,10.666491172406882,10.153531758795049,13.19083995233316,12.657973938415221,14.622407793201916,42.249675311957375,0.47905746,0.5556544,4.9785166,288.87164,0.0,0.0,0.6745453166255603,Bass,SOLTAN_MR_bass_shot_shot_dansa1_Db.wav
-504.07794,106.444115,54.70051,44.347454,32.80604,18.695856,16.481628,25.014729,11.856978,6.082561,12.211496,14.722428,0.6415841,5.0005455,10.052443,5.2185965,-3.6146836,6.5911922,5.338952,-1.1853904,0.10668001706651951,0.0664033964959692,0.006667751736111111,67.67894284987787,146.15524607498233,86.73095703125,9.340745e-09,0.030541385,17.740893049078423,14.777265502659617,13.80109347195366,14.650659399857135,22.51631768697918,13.21889777585041,29.043885169076802,0.11331749,0.12164899,0.8333384,61.191444,0.023219954648526078,417.16880528256297,0.0029651310283932224,Bass,Barragini - Givenchy (Sub).wav
-478.53003,97.221245,15.646854,13.860617,9.373417,13.788913,7.8086877,9.961878,2.0838964,8.186283,4.781997,8.750343,0.84330934,3.6677153,3.0537224,6.8176646,2.7974696,2.9458694,3.6597528,4.6243563,0.13975157905724686,0.13095212614844362,0.0022365266866913123,84.49527856809446,285.6365635169354,97.15813092074862,0.21464978,0.04590624,17.754521582446312,7.809257960726997,11.74213791324987,13.32861652368953,15.490648288224234,15.416548312617445,30.817333535409148,0.2321147,0.26601946,2.739328,125.57405,0.0,0.0,0.029446531941969598,Bass,8 0 8 - h e n r y.wav
-288.54852,90.275856,24.258196,19.908577,19.919031,14.408345,12.647104,9.68126,11.174893,7.9125175,7.539922,7.2626557,2.0067723,3.4042792,1.890447,3.873309,1.9391216,2.3649883,0.99719703,2.5012841,0.35378267706849026,0.13140837018081128,0.00294189453125,164.07421668149146,690.1970051430864,124.55612182617188,1.01665355e-05,0.07391544,16.37612269228642,10.673656311732,10.715576230940503,12.614682586445438,13.50642453929782,14.47786746805682,35.15805816452006,0.39948696,0.29173234,1.5886444,127.83583,0.09868480725623582,27.314639672198716,0.002956757889433855,Bass,[slippery] geeky 808.wav
-446.7918,120.269295,22.923306,25.589691,19.97991,19.497293,11.482015,10.100239,8.931526,11.413977,4.1043363,4.8362694,3.0130603,8.474654,5.16875,4.960324,1.4650861,3.6938922,1.3714944,2.8747332,0.0970642098516343,0.10618557252073697,0.004870292467948718,82.7672653912906,288.36852929001725,111.04783278245192,3.4824447e-05,0.021353306,17.565535418854935,7.434373594618583,13.721426984089494,15.135462587323904,17.87909069957781,15.520326718691049,29.64037091559324,0.13087855,0.15982994,2.1115367,40.83411,0.0,0.0,0.14533825236375358,Bass,[RO] 808 - Sauce Spinz Short.wav
-294.84265,82.39235,27.737396,22.85286,6.732779,13.385542,12.85149,10.770336,-0.5163341,7.3042064,8.8212595,4.562453,2.3571978,8.658831,1.9850131,3.6955996,0.6379622,1.8745676,3.3880765,1.4452512,0.18004876982370796,0.08326126884642727,0.0065861411076254825,259.9594579123958,932.7438083886973,246.67572846283784,0.000169442,0.040769733,13.381149675113704,9.607994318274825,16.223624864943588,15.062005134874939,12.887402425867107,15.391173218653508,41.448713428466306,0.42205694,0.21085931,4.1754,437.251,0.0,0.0,0.0011435916759632682,Bass,[slippery] arcade 808.wav
-412.37302,189.62448,66.2132,11.096125,4.815273,13.71833,5.8244386,0.049163885,-2.7996001,3.8065472,1.4322383,0.5581555,-3.3526123,-0.06135238,-2.3998423,-0.9730733,-3.1461937,0.91184986,-0.54403615,2.161375,0.14350659481530628,0.03704284517031296,0.014678744612068965,191.28182533984855,173.28100323420537,321.8842605064655,0.0034554198,0.072927505,15.525446356532948,10.199835808285496,17.362411836574807,27.12345087850503,21.384077392652046,13.301073214658528,28.343370989736343,0.32278338,0.25538823,2.274139,93.60718,0.011609977324263039,315.17050936818123,0.04377153687348567,Bass,29808 - copy.wav
-411.33707,155.7482,79.02252,38.905746,17.424278,7.8218346,-0.6700945,-0.69723326,-3.878421,-0.6210043,-1.3238459,2.870985,0.89475465,2.2710965,-1.712891,-0.41064906,-3.508906,-0.8443515,-2.8943648,-0.5379654,0.16192261043797254,0.0447208891079233,0.013422154017857143,180.69508225060363,175.93517090702252,280.4853515625,1.3521174e-05,0.0432063,24.04927155192745,13.02042815212824,23.335889854836527,20.53618619445629,14.316726395495392,13.4241921574998,31.679458491865567,0.22458784,0.21765085,2.4396045,157.21149,0.42376417233560093,11.909129322595792,0.02020723139110821,Bass,Bass [In a While] @no.serviceeee.wav
-144.75127,55.653427,3.9373336,29.369072,-8.401834,16.171415,-5.1294227,11.19314,3.735385,7.8124003,3.6554391,4.5896783,1.2485093,3.5326445,0.20622739,4.125496,-0.88309765,1.7652335,-1.2995867,1.8943408,0.2201604910740725,0.024327353871243126,0.023938221536624203,1583.2993697289312,2192.195240175167,4396.030848800757,0.002188613,0.08970535,17.744493352894953,8.808963178061395,12.651781161263374,16.785965381450527,15.788880106816832,15.878263816863582,55.300594414424545,0.4440211,0.30486068,1.8989836,278.84525,2.9547392290249435,1.6768846089982798,0.007987447962688693,Bass,AA© - Bpm Bass [Cm].wav
-464.90228,127.92976,35.501892,35.444263,18.65215,18.479479,11.863979,12.469587,7.405063,8.161797,4.731394,6.3149467,3.0035362,4.5154376,2.1925435,3.9455376,1.4325027,2.8918808,1.1103222,2.959917,0.18686116198230407,0.17525564732869714,0.004459083686440678,84.12904053058776,208.48900605320028,112.5931044756356,0.0014069686,0.017786607,20.74463421243774,11.290586829243288,13.275223793698393,12.842954225805565,11.802172286544131,13.659723960266835,26.161382690387725,0.13502051,0.20635258,1.7213316,79.6621,0.0,0.0,0.024488110952200222,Bass,808 Urban 09 F.wav
-221.08907,105.48191,-11.411762,24.970915,2.052782,14.217798,1.175607,8.73869,2.2684226,8.082816,1.5475036,4.1542244,-1.4266838,2.6627185,-0.631799,2.8014784,-1.1204522,1.7112427,-2.869096,1.6632845,0.13212808005003898,0.07720399710652712,0.010295892217356687,588.9966765754405,1048.6001208428313,1168.107692451234,0.00019821775,0.104036,13.617465933908079,9.187674436779444,10.260583487289988,13.089921503187227,14.540997349685602,16.590719293738612,47.48877523788989,0.7916419,0.7415927,3.9314494,497.1511,0.023219954648526078,453.5373408347368,0.07855974910765726,Bass,War Bass [E7] SYNTH PALACE®.wav
-487.8553,161.31444,50.58496,38.493977,21.234673,17.291191,9.171665,8.707165,2.9611812,4.495743,1.5548829,3.2806585,0.18761967,1.2161511,-1.72982,-0.41423497,-2.5974734,-0.85606223,-3.07609,-0.47339648,0.09696807510026308,0.10065395843815435,0.01077992904589372,138.0063046430015,180.79246854765063,207.73819633152175,9.743662e-06,0.055258688,10.133602330232478,14.614135401414963,15.608562234033554,16.195102423112733,14.282137693903884,14.926716314078542,21.802448829360713,0.27837247,0.5880021,5.8829765,57.6231,0.0,0.0,0.1745883645576935,Bass,VS Unique 808 - Hydra [C] @erosennbeats.wav
-376.84085,102.44586,59.22578,35.589115,16.989567,12.780856,7.8659306,11.996882,11.534057,12.078069,9.199516,8.857631,-1.8549863,-2.8225722,-0.9900845,6.6904664,2.5255392,0.743021,0.12585121,3.0678031,0.2568021961700458,0.08476737889892204,0.006983612804878049,142.05984904600962,379.2822908819875,165.01786394817074,2.5027713e-05,0.017041963,21.410614831358135,15.73489770941839,17.51206828007649,22.71854949306883,14.53945665446531,14.935929162496887,38.47517988931157,0.09917297,0.17987916,1.9509969,20.33046,0.4992290249433107,17.317183800908023,0.018969132386811347,Bass,WLRH2 808 01 F.wav
-311.5293,115.70643,12.811114,9.853142,18.865023,14.811116,-0.75071543,4.6582437,7.3759727,10.284682,5.624267,7.7676535,5.073348,4.819554,4.2437525,6.168525,0.5925949,3.2821803,5.804527,3.5550864,0.2548513095424754,0.11135498077452438,0.0036423141891891893,153.77836555565955,506.98932292787754,158.21500211148648,1.2349749e-05,0.07587354,18.218006236648478,8.277086469586742,11.478862443417546,14.694799329927989,20.90437540440288,17.645782840318862,38.379859930954325,0.46347657,0.27268678,1.3685247,120.04043,0.0,0.0,0.01919063898276815,Bass,hydraulic.wav
-296.1222,124.22418,0.21659155,36.522816,-0.34912935,20.09433,2.045624,13.377722,0.6810285,8.182735,1.2796838,5.550616,0.5511098,4.6765027,0.11676938,3.8486266,-0.07804692,4.5433717,1.6617436,3.6840305,0.25702962401551355,0.0804256509391071,0.003809473536036036,168.91352175085115,488.5153473741228,214.9052470439189,5.2471096e-06,0.077872775,15.695725486548444,10.325070687126804,12.052058538097867,14.137806687749626,14.321135555432457,17.34871685800764,39.37536343091966,0.5422044,0.36306626,2.8291354,300.92343,0.0,0.0,0.0028624808126581527,Bass,29808 - cheapskate.wav
-287.92346,59.901478,20.43031,23.496752,9.621579,16.927782,14.571296,15.559661,8.9568205,7.7831764,6.642309,8.734082,4.9569907,8.629394,3.5716295,5.3912144,1.7518083,5.013151,0.90610385,3.98613,0.2481871403445645,0.13616085167900888,0.0039578744493392074,253.61994709721077,1040.8565590921633,111.93471227973568,2.7272865e-05,0.057812605,19.05442665050598,9.481621200080763,10.48593206316064,14.28025348286971,12.309380295294625,12.56405622288166,41.22384484594865,0.39516407,0.42111135,4.689257,89.70225,0.0,0.0,0.03149477383778641,Bass,ai ai ai.wav
-341.8624,102.79195,26.221222,25.590992,16.123682,17.34788,9.75579,10.517399,6.8305583,8.805025,4.3667545,5.425187,2.7711418,5.5527163,2.6602025,4.0153785,1.1020567,3.320782,0.68287796,2.778745,0.2611972276582984,0.15508848025229668,0.003055826822916667,118.4015978004929,482.73352962091684,126.4178466796875,2.473978e-06,0.060897313,15.205273496591504,8.845873828453886,11.405220176427173,13.156330748592836,14.176659090555628,13.899707839577324,38.22219809256997,0.2708076,0.25053757,2.4582367,64.99382,0.0,0.0,0.03978032019860121,Bass,808 - Kno [C].wav
-352.59186,87.082405,15.816612,20.075716,6.1404777,14.802915,11.936277,15.055701,9.881881,12.064924,7.908705,10.187287,6.3575425,8.28397,4.5877485,6.674455,3.5111198,5.5437913,2.4103355,4.747871,0.19528187564611726,0.16336956512884915,0.006000509906759907,159.19738652574733,583.8084754803028,98.3801354895105,3.3265133e-06,0.0063775573,27.040629418876247,16.577998839498242,13.295886870573153,16.20157809192278,13.72099194053403,13.948115393725093,39.02936126356872,0.13135523,0.25881606,3.5522013,56.351395,0.0,0.0,0.00011966583355036842,Bass,PG CHUNE-UP 808 - Doubt - C.wav
-500.08417,113.1951,24.472414,31.156736,18.009665,19.511646,12.094799,13.1716385,8.333801,9.516375,6.379273,7.7914996,4.7018757,6.2909017,3.7587664,5.343767,2.9596577,4.5302563,2.2978954,3.9072738,0.0992869582694374,0.13015903963566583,0.004259579145728643,77.8566498613442,247.44447011871722,81.58811636306532,0.0027691082,0.010581849,20.35026774712936,9.259890140635388,10.014414100201494,10.35463150331316,10.282686883382427,12.637105727863926,25.84471583119406,0.0973581,0.17482823,0.88201106,38.748524,0.1509297052154195,17.833913572562427,0.09329913725496079,Bass,WLRH1 808 06 E Short.wav
-460.86682,147.31097,48.363415,32.05847,32.40706,30.95877,22.370668,12.565382,-0.03145631,3.3959625,6.5553102,5.914039,-0.9760353,9.771692,10.89636,2.813216,-0.50683147,7.6198454,-0.33385408,-0.39055154,0.28867890983933037,0.028118188990665045,0.0032557185540752352,50.983980194268874,81.74611805524077,86.0315591937696,6.378753e-10,0.081537955,16.53615800680814,10.19835043793008,20.68668883368738,6.5057283253565945,15.224051415327603,13.722171087007448,24.66521613557326,0.21991742,0.2718851,0.95895535,280.61462,0.023219954648526078,349.0071619860828,0.000862489563967137,Bass,29808 - accent.wav
